"((14, 5), (14, 5), (), ())",0.7167464114832536
"((14, 6), (14, 6), (), ())",0.7148325358851675
"((14, 10), (14, 10), (), ())",0.7124401913875598
"((14, 9), (14, 9), (), ())",0.7110047846889952
"((14, 5), (14,), (5,), ())",0.7110047846889952
"((14, 11), (14, 11), (), ())",0.7086124401913876
"((14, 8), (14, 8), (), ())",0.7057416267942583
"((14, 11), (14, 7), (), ())",0.7057416267942583
"((14, 13), (14, 13), (), ())",0.7047846889952153
"((14, 9), (14,), (9,), ())",0.7043062200956938
"((14, 10), (14,), (10,), ())",0.7014354066985646
"((14, 8), (14, 6), (), ())",0.7004784688995215
"((14,), (14,), (9,), (9,))",0.6990430622009569
"((14, 8), (14, 5), (), ())",0.6990430622009569
"((14, 7), (14, 7), (), ())",0.6980861244019139
"((14, 7), (14,), (8,), ())",0.6980861244019139
"((14, 6), (14,), (5,), ())",0.6966507177033493
"((13, 5), (13, 5), (), ())",0.6966507177033493
"((14, 9), (14, 6), (), ())",0.6961722488038278
"((14, 12), (14, 11), (), ())",0.6956937799043063
"((14, 7), (14, 6), (), ())",0.6956937799043063
"((14, 11), (14, 3), (), ())",0.6947368421052632
"((14, 12), (14, 12), (), ())",0.69377990430622
"((14, 12), (14, 5), (), ())",0.69377990430622
"((14, 10), (14,), (11,), ())",0.692822966507177
"((14, 7), (14, 5), (), ())",0.692822966507177
"((14, 10), (14, 9), (), ())",0.692822966507177
"((14, 13), (14, 10), (), ())",0.691866028708134
"((14, 7), (14,), (7,), ())",0.6913875598086124
"((14, 9), (14, 5), (), ())",0.6913875598086124
"((14, 12), (14, 4), (), ())",0.6909090909090909
"((14, 13), (14, 8), (), ())",0.6909090909090909
"((14, 10), (14, 8), (), ())",0.6909090909090909
"((14, 7), (14,), (6,), ())",0.6904306220095694
"((14, 13), (14, 7), (), ())",0.6904306220095694
"((14, 9), (14, 7), (), ())",0.6904306220095694
"((14, 12), (14, 8), (), ())",0.6899521531100479
"((14, 10), (14, 7), (), ())",0.6894736842105263
"((14, 2), (14, 2), (), ())",0.6894736842105263
"((14, 11), (14, 8), (), ())",0.6894736842105263
"((14, 12), (14, 2), (), ())",0.6889952153110048
"((14, 13), (14, 9), (), ())",0.6889952153110048
"((14, 10), (14, 3), (), ())",0.6885167464114833
"((14, 11), (14, 6), (), ())",0.6880382775119617
"((14, 13), (14, 5), (), ())",0.6880382775119617
"((14, 11), (14, 4), (), ())",0.6880382775119617
"((14, 11), (14, 9), (), ())",0.6875598086124401
"((14, 12), (13,), (13,), ())",0.6875598086124401
"((14, 3), (14, 3), (), ())",0.6870813397129186
"((14, 5), (14,), (8,), ())",0.6870813397129186
"((14, 7), (14, 3), (), ())",0.6870813397129186
"((13, 10), (13, 10), (), ())",0.6870813397129186
"((14, 13), (14,), (13,), ())",0.6866028708133971
"((14, 4), (14,), (4,), ())",0.6866028708133971
"((14, 10), (14,), (9,), ())",0.6866028708133971
"((14, 9), (14,), (11,), ())",0.6861244019138756
"((14, 7), (14, 4), (), ())",0.6861244019138756
"((13, 6), (13, 6), (), ())",0.6856459330143541
"((14, 9), (14,), (13,), ())",0.6851674641148325
"((12, 7), (14,), (14,), ())",0.6851674641148325
"((11, 10), (14,), (14,), ())",0.6851674641148325
"((14, 13), (14, 11), (), ())",0.684688995215311
"((14, 11), (14,), (11,), ())",0.684688995215311
"((14, 8), (14,), (6,), ())",0.683732057416268
"((14, 4), (14,), (5,), ())",0.683732057416268
"((14, 8), (14,), (9,), ())",0.683732057416268
"((14, 8), (14,), (7,), ())",0.6832535885167464
"((14, 12), (14, 10), (), ())",0.6832535885167464
"((14, 9), (14,), (10,), ())",0.6832535885167464
"((14, 10), (14,), (8,), ())",0.6832535885167464
"((14,), (14,), (12,), (10,))",0.6832535885167464
"((14, 5), (14,), (7,), ())",0.6827751196172249
"((14, 8), (14,), (11,), ())",0.6827751196172249
"((14, 8), (14,), (12,), ())",0.6822966507177034
"((14, 12), (14,), (12,), ())",0.6822966507177034
"((14, 11), (14, 10), (), ())",0.6822966507177034
"((14, 12), (14,), (11,), ())",0.6822966507177034
"((14, 6), (14, 3), (), ())",0.6822966507177034
"((14, 4), (14, 4), (), ())",0.6818181818181818
"((13, 7), (13, 7), (), ())",0.6818181818181818
"((14, 11), (14, 5), (), ())",0.6818181818181818
"((14, 9), (14, 8), (), ())",0.6818181818181818
"((10, 6), (14,), (14,), ())",0.6813397129186602
"((14, 10), (14, 6), (), ())",0.6813397129186602
"((14, 10), (14, 4), (), ())",0.6813397129186602
"((14, 8), (14, 7), (), ())",0.6813397129186602
"((13, 8), (13, 8), (), ())",0.6813397129186602
"((13, 5), (14,), (14,), ())",0.6808612440191387
"((8, 7), (14,), (14,), ())",0.6808612440191387
"((14, 10), (14, 5), (), ())",0.6803827751196172
"((14,), (14,), (10,), (7,))",0.6803827751196172
"((10, 8), (14,), (14,), ())",0.6803827751196172
"((14, 4), (14,), (10,), ())",0.6803827751196172
"((14, 12), (14, 6), (), ())",0.6803827751196172
"((14,), (14,), (5,), (5,))",0.6799043062200957
"((14, 7), (14,), (9,), ())",0.6799043062200957
"((14, 13), (14,), (7,), ())",0.6794258373205742
"((14, 9), (14,), (6,), ())",0.6794258373205742
"((14, 6), (14,), (7,), ())",0.6794258373205742
"((14, 10), (14,), (12,), ())",0.6794258373205742
"((14, 13), (14, 6), (), ())",0.6794258373205742
"((14, 12), (14, 9), (), ())",0.6789473684210526
"((11, 9), (14,), (14,), ())",0.6789473684210526
"((14, 5), (14,), (10,), ())",0.6784688995215311
"((14, 7), (14,), (5,), ())",0.6784688995215311
"((14, 6), (14, 2), (), ())",0.6779904306220096
"((14, 5), (14,), (11,), ())",0.6775119617224881
"((14,), (14,), (11,), (11,))",0.6775119617224881
"((14, 6), (14, 4), (), ())",0.6775119617224881
"((14, 4), (14, 2), (), ())",0.6775119617224881
"((10, 9), (14,), (14,), ())",0.6770334928229665
"((14,), (14,), (13,), (12,))",0.676555023923445
"((14, 9), (14,), (8,), ())",0.676555023923445
"((14, 13), (13,), (11,), ())",0.676555023923445
"((14, 9), (14, 4), (), ())",0.676555023923445
"((14, 9), (14, 3), (), ())",0.6760765550239235
"((9, 8), (14,), (14,), ())",0.6760765550239235
"((14,), (14,), (8,), (8,))",0.6760765550239235
"((14, 11), (14,), (9,), ())",0.6760765550239235
"((12, 5), (14,), (14,), ())",0.6755980861244019
"((14, 5), (14, 4), (), ())",0.6755980861244019
"((14, 11), (14, 2), (), ())",0.6755980861244019
"((14, 4), (14,), (13,), ())",0.6755980861244019
"((14,), (14,), (11,), (10,))",0.6755980861244019
"((14, 4), (14,), (7,), ())",0.6755980861244019
"((14, 8), (14, 4), (), ())",0.6751196172248803
"((14, 5), (14, 2), (), ())",0.6751196172248803
"((14, 11), (14,), (10,), ())",0.6751196172248803
"((14, 10), (14,), (2,), ())",0.6751196172248803
"((14, 10), (14, 2), (), ())",0.6746411483253588
"((14, 13), (13, 9), (), ())",0.6746411483253588
"((14,), (14,), (10,), (10,))",0.6746411483253588
"((14, 13), (13, 7), (), ())",0.6741626794258373
"((14, 4), (14, 3), (), ())",0.6741626794258373
"((14, 8), (14,), (10,), ())",0.6741626794258373
"((13, 12), (13, 12), (), ())",0.6736842105263158
"((14, 13), (14, 3), (), ())",0.6736842105263158
"((14, 13), (13, 11), (), ())",0.6736842105263158
"((14, 5), (14,), (12,), ())",0.6736842105263158
"((12, 8), (14,), (14,), ())",0.6732057416267943
"((14, 9), (14,), (12,), ())",0.6732057416267943
"((14, 10), (14,), (13,), ())",0.6732057416267943
"((14, 10), (14,), (7,), ())",0.6732057416267943
"((14, 10), (14,), (5,), ())",0.6732057416267943
"((14, 6), (14,), (6,), ())",0.6732057416267943
"((14, 13), (14,), (11,), ())",0.6727272727272727
"((13, 10), (14,), (14,), ())",0.6727272727272727
"((14, 11), (14,), (12,), ())",0.6722488038277512
"((11, 8), (14,), (14,), ())",0.6722488038277512
"((14, 3), (14,), (5,), ())",0.6722488038277512
"((14, 3), (14,), (11,), ())",0.6722488038277512
"((6, 5), (14,), (14,), ())",0.6722488038277512
"((7, 5), (14,), (14,), ())",0.6722488038277512
"((9, 7), (14,), (14,), ())",0.6712918660287082
"((14, 7), (14,), (11,), ())",0.6712918660287082
"((14, 5), (14,), (13,), ())",0.6712918660287082
"((14, 13), (14, 4), (), ())",0.6712918660287082
"((14, 13), (13, 10), (), ())",0.6712918660287082
"((14, 3), (14,), (7,), ())",0.6712918660287082
"((14, 6), (14,), (8,), ())",0.6712918660287082
"((14, 4), (14,), (6,), ())",0.6708133971291866
"((14, 8), (14,), (5,), ())",0.6708133971291866
"((14,), (14,), (13,), (10,))",0.6708133971291866
"((14, 13), (13, 4), (), ())",0.6708133971291866
"((14, 13), (14,), (12,), ())",0.6708133971291866
"((11, 7), (14,), (14,), ())",0.6703349282296651
"((14, 13), (14,), (6,), ())",0.6703349282296651
"((14, 7), (14, 2), (), ())",0.6703349282296651
"((14, 12), (14,), (13,), ())",0.6703349282296651
"((14, 5), (14,), (6,), ())",0.6703349282296651
"((14, 9), (14,), (4,), ())",0.6703349282296651
"((14, 11, 5), (14,), (), ())",0.6698564593301436
"((13, 5), (13,), (5,), ())",0.6698564593301436
"((14, 2), (14,), (11,), ())",0.6698564593301436
"((7, 6), (14,), (14,), ())",0.6698564593301436
"((14, 8), (14,), (8,), ())",0.6698564593301436
"((14, 10), (14,), (6,), ())",0.6698564593301436
